Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,Mappings|SAME-AS
52c9a013-28a4-4f95-8843-54ca5084a74d,,,Three way valve Luer with caps,,Medical supply,N/A,,,DAGU Item:55933
251ef921-33f3-4283-8f2b-45e3157f380f,,,Tourniquet of Double Belt,,Medical supply,N/A,,,DAGU Item:55934
105a055f-8667-4d54-bd31-334353410bda,,,Cannula Intravenous Set 16G,,Medical supply,N/A,,,DAGU Item:55938
9d467175-788c-4dde-a1a6-6c8f1b0b8590,,,Glove Examination Latex Non Powdered Medium,,Medical supply,N/A,,,DAGU Item:55942
eec9e4f1-50b6-43c2-af9f-52ff310fc436,,,Glove Heavy Duty Latex (Disposable) Medium,,Medical supply,N/A,,,DAGU Item:55943
a28bf255-d2b9-44e4-b60a-a497c18aaebe,,,Glove Examination Latex Non Powdered small,,Medical supply,N/A,,,DAGU Item:55944
86a50977-a8b1-45e7-80b3-f5bd84ae68df,,,"Sling For Use with Scale 0145555, 0557000",,Medical supply,N/A,,,DAGU Item:55946
742c1573-1ca1-459c-aef2-b98a45e749a5,,,Oropharyngeal Airway (Guedel) Sterile 120mm,,Medical supply,N/A,,,DAGU Item:55947
b8fd261c-dc30-479a-9d84-c4b560b1735f,,,Syringe (Disposable) 20ml with Needle 20G,,Medical supply,N/A,,,DAGU Item:55951
1b9060e5-d096-460f-899c-3eabe28d6672,,,Rectal Tube Rubber With Terminal Size 30CH,,Medical supply,N/A,,,DAGU Item:55953
31a55041-7c2e-4e2d-a043-a0a14503b7c1,,,Starting Device 3 Jan,,Medical supply,N/A,,,DAGU Item:55954
f02e412f-08ca-47c2-b440-18a4d6509065,,,Mersilk Braided Black Gauge 1.5(4/0) 75 cm on 24 mm 3/8 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:55960
3744a891-2996-40c0-a79c-303ed8730bd1,,,Polyglycolic acid absorbable braided violet Gauge 2.0(3/0) 75cm on 27mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:55961
1c2e806f-564a-48aa-abca-0ecb582cbeaf,,,Polyglycolic acid absorbable braided violet Gauge 2.0(3/0) 75cm on 35mm 1/2 round bodied Needle,,Medical supply,N/A,,,DAGU Item:55962
1a5bd6bf-8af0-4444-ad76-13bcc05fdb23,,,Poly Diaxone Monofilament Violet Gauge 3.0(2/0) 70cm on 31mm 1/2 circle round bodied taper needle,,Medical supply,N/A,,,DAGU Item:55963
5c9d5c6d-ca44-476d-a7c3-51ba9243abe3,,,Mersilk Braided Black Gauge 3.0(2/0) 75cm on 27mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:55964
3d6e6f59-1ca3-4746-abdf-91c4aeb00815,,,Mersilk Braided Black Gauge 3.0(2/0) 75cm on 33mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:55965
b121bc0b-c7ab-434c-8452-9b374dacef6c,,,Mersilk Braided Black Gauge 3.0(2/0) 75cm on 35mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:55966
d17ee27a-e64e-4407-a2df-0c780e19a96f,,,Mersilk Braided Black Gauge 3.0(2/0) on 75cm on 17mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:55967
4cae58e1-d645-4ba8-a155-f6e28a28023b,,,Cat Gut Chromic Gauge 3.5(2/0) 75cm on 38mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:55968
91606528-c51c-4b5f-a015-d608800f3da0,,,Cat Gut Chromic Gauge 3.5(2/0) 75cm on 45mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:55969
da742328-df8f-46a3-b965-afb8350ec9da,,,Poly Diaxone Monofilament Violet Gauge 4.0(1) 90cm on 40mm 1/2 circle round bodied taper needle,,Medical supply,N/A,,,DAGU Item:55970
173ae905-68a5-42a0-8d53-b92f2ed90558,,,Mersilk Braided Black Gauge 5.0(2) 75cm on 40mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:55971
c1ba1ed5-f3db-47fd-ad8b-f59e816c669e,,,Polyglycolic acid absorbable braided violet Guage 3.5(0)75cm on 48mm 1/2c Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:55972
67761e97-1bbe-40d6-bf1a-f3d39413b21c,,,Autocheck 5+ level 3 Blue Box of 30 Ampules for ABL7XX/8XX S7755,,Medical supply,N/A,,,DAGU Item:55974
c6406aff-ea66-407c-9f37-270c91567eee,,,Glove Surgical Latex Sterile No. 7.5,,Medical supply,N/A,,,DAGU Item:55975
5cadb97a-b47d-4009-bdd9-2083e69eb286,,,Pediatric hose set,,Medical supply,N/A,,,DAGU Item:56059
fce8a7a4-1ca5-4943-bc30-392827e4a033,,,Phase Reverser with Failure Control,,Medical supply,N/A,,,DAGU Item:56060
02214d73-5289-4cf9-818b-e55abaae0c70,,,Sheeting PVC 100x100cm,,Medical supply,N/A,,,DAGU Item:56073
8dec5e97-7718-401f-8d8a-df55472e36f7,,,Blood Collecting Bag CPDA1 Anticoagulant Triple 450ml,,Medical supply,N/A,,,DAGU Item:56075
4391c4ac-98c6-4489-930d-7a212f94e1a3,,,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation 500ml",,Medical supply,N/A,,,DAGU Item:56076
771ac20a-acaf-4c36-9219-b3ae6f83a962,,,Flask Heat and Chemical Resistant 500ml,,Medical supply,N/A,,,DAGU Item:56077
e1a4a5b4-024f-41f7-adc9-9ab4f8a41b25,,,Glass Volumetric Transfer Pipette 5ml,,Medical supply,N/A,,,DAGU Item:56078
4984a450-962d-49c9-8045-c7739f580da4,,,Resuscitator Bag (Ambu Bag) Adult,,Medical supply,N/A,,,DAGU Item:56081
d82d78fc-bd32-4537-88bd-fb357f02bc69,,,Universal Bottle or sputum Screw Capped for sputum Screw Capped,,Medical supply,N/A,,,DAGU Item:56082
be4688de-4631-4b2d-97f0-67fb37d062cf,,,Measuring Tape 2m,,Medical supply,N/A,,,DAGU Item:56088
2519c581-ec3b-4b92-8f77-2b5d01c2d11f,,,Syringe(AD) 5ml with Needle 23G,,Medical supply,N/A,,,DAGU Item:56089
2b9cec6e-7322-44a2-85c6-9cea27fd533e,,,Polyamide Monofilament Gauge 0.2(10/0) 60cm on 6mm1/3 Circle Spatula Double Armed Needle,,Medical supply,N/A,,,DAGU Item:56091
529b82b4-2439-4819-b955-e8cd288fd5fe,,,Polyamide Monofilament Gauge 0.3(9/0) 30cm on 6mm 3/8 Circle round Bodied Spatula Double Armed Needle,,Medical supply,N/A,,,DAGU Item:56092
ddbdc9d3-18a7-42f5-8085-0bc15c5a6eef,,,Polyglycolic acid absorbable braided violet Gauge 2.0(3/0) 75cm on 19mm 3/8 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56093
934bdf63-ef61-4874-9153-c73b3929f86f,,,Mersilk Braided Black Gauge 3.0(2/0) 75cm on 20mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56096
c0ac270a-ed14-486a-b5cc-93c6f7f55d95,,,Mersilk Braided Black Gauge 3.0(2/0) 75cm on 24mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56097
fc03418e-2fc6-4157-b184-cf281658ed07,,,Cat Gut Chromic Gauge 3.5(2/0) 70cm on 45mm 1/2 Circle Cutting Taper Needle,,Medical supply,N/A,,,DAGU Item:56098
81ed756d-4526-4df2-9473-6007779c67af,,,Poly Diaxone Monofilament Violet Gauge 4.0(1) 50cm on 48mm 1/2 circle round bodied taper needle,,Medical supply,N/A,,,DAGU Item:56099
ae124fc6-b1fd-4cbd-9e1f-9609dad4978e,,,Mersilk Braided Black Gauge 4.0(1) 75cm on 22mm 3/8 Circle Reverse Cutting 22mm,,Medical supply,N/A,,,DAGU Item:56100
feb68120-c5e5-47b8-beab-2ba00c78093d,,,Mersilk Braided Black Gauge 4.0(1) 75cm on 32mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56101
b87daf0b-b56b-4f6e-98f7-0f856c14820c,,,Cat Gut Chromic Gauge 6.0(2) 75cm on 37mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56102
3d4d3711-9999-429c-b30b-febe193ba5fe,,,Filter Paper Qualitative Whatman Grade 1 Diameter 90mm,,Medical supply,N/A,,,DAGU Item:56103
7656203b-83f6-4aa4-afe7-d0940245acc2,,,Multipette automatic 5 positions,,Medical supply,N/A,,,DAGU Item:56160
e4c03adb-098d-4aad-be39-5f2c64c799ac,,,Measuring Apparatus Pediatric Wooden 131cm,,Medical supply,N/A,,,DAGU Item:56162
e23b4928-b4df-4607-9274-2d4799f24da3,,,Vacutainer Blood Collection Tube with vacuum red top 10ml,,Medical supply,N/A,,,DAGU Item:56172
01673492-7046-4cfb-beaf-7c1a561a67b9,,,Capillary tube hematocrite heparinized,,Medical supply,N/A,,,DAGU Item:56176
d3af0fc8-defd-4755-8a8f-ef9219d7abeb,,,Conical Centrifuge Tubes 50ml,,Medical supply,N/A,,,DAGU Item:56182
2e9b30f8-f9e3-4c20-918b-e76dc7332b47,,,Blood Collecting Bag CPDA1 Anticoagulant Single 250 ml,,Medical supply,N/A,,,DAGU Item:56184
adcd5f6a-c9dd-4a42-bd65-a793ed7b6e35,,,Applicator Wooden Stick with out Cotton Tip 15cm x 2.5mm,,Medical supply,N/A,,,DAGU Item:56188
b6fa5189-0942-4332-8b89-de71da721440,,,Applicator Stick Wooden with Cotton Tip 15cm x 2.2mm,,Medical supply,N/A,,,DAGU Item:56202
b5e30fd1-eddf-4c59-a7f6-12ccd44f777b,,,Cat Gut Chromic Gauge 4.0(0) 75cm on 48mm 1/2 circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56225
dc86df3e-da47-4267-becc-021f43a478a6,,,Mersilk Braided Black Gauge 2.0 (3/0) 75cm on 17mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56228
7c908e72-9d71-433f-b05d-6196d8f7f95a,,,Mersilk Braided Black Gauge 2.0(3/0) 75cm on 27mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56229
d9a44a76-1700-484e-ba9c-096ec91ac841,,,Mersilk Braided Black Gauge 2.0 (3/0) 75cm on 17mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56231
ca2949dd-706c-44f3-b883-15bc2be9dff8,,,Mersilk Braided Black Gauge 1.0 (4/0) 75cm on 19mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56232
457104fd-f447-45d9-8e87-8496b464c3f2,,,Polyglycolic acid absorbable braided violet Gauge 2.0 (3/0) 75cm on 36mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56233
edddee6e-9993-4e1c-99ee-3e974206b631,,,Mersilk Braided Black Gauge 3.5(0) 75cm on 27mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56236
8ed4c58d-c771-4e95-8ede-61fa589f1ae3,,,Polyamide Monofilament Gauge 0.3 (9/0) 13 cm on 64mm Spatula Double Armed Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56239
54194ac7-781c-4d0b-a5e1-bfd3c77d12dc,,,Drainage Chest Tube 18FG,,Medical supply,N/A,,,DAGU Item:56254
a081ed13-f9ea-4c58-8154-924da0119a57,,,Catheter Condom Latex Medium 25mm,,Medical supply,N/A,,,DAGU Item:56255
b2cf4463-ebf0-43b4-a3d6-424962ae0b5a,,,Catheter Foley Silconized Latex Two Ways 30 50ml Balloon 24CH,,Medical supply,N/A,,,DAGU Item:56257
36011921-5e77-4545-bc65-15ac7a12f8f7,,,Catheter Foley Silconized Latex Three Ways 5 15ml Balloon 6CH,,Medical supply,N/A,,,DAGU Item:56258
627d2cd4-6f73-4314-96ef-6c13cb5d09d9,,,Catheter Foley Silconized Latex Three Ways 5 15ml Balloon 4CH,,Medical supply,N/A,,,DAGU Item:56259
ca6dec94-c14b-4fe1-b28b-8dd52974442b,,,Catheter Foley Silconized Latex Two Ways 5 15ml Balloon 6CH,,Medical supply,N/A,,,DAGU Item:56260
a388a158-9419-450f-95a7-d28f517a1708,,,Catheter Foley Silconized Latex Two Ways 5 15ml Balloon 4CH,,Medical supply,N/A,,,DAGU Item:56261
821c8592-9c07-49e1-ace4-0e51843ef9ea,,,Scalp Vein Winged Infusion Set 29G,,Medical supply,N/A,,,DAGU Item:56262
1de9c57f-b42d-4b20-8985-b15615b5e60c,,,Cat Gut Chromic Gauge 7.0(3) 75cm on 48mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56263
7c45f2fb-0be9-422b-a4f4-ca99887004ea,,,Biohazard Bags Disposable Red,,Medical supply,N/A,,,DAGU Item:56386
180385f9-074c-4416-9ebe-3653242ef7db,,,Biohazard Bags Disposable Yellow,,Medical supply,N/A,,,DAGU Item:56387
35d4d897-e924-4516-aadf-3aaf8b1eb304,,,Biohazard Bags Disposable Black,,Medical supply,N/A,,,DAGU Item:56388
f50c5a8e-297f-438c-b721-7ad110c4c4d0,,,Pasteur pipette glass,,Medical supply,N/A,,,DAGU Item:56389
f41831ba-e93c-44e0-90f3-b8491b2639ef,,,"Tourniquet for adult,ABS auto lock buckle,size 25x450x6mm,blue color.",,Medical supply,N/A,,,DAGU Item:56398
e658f734-9dcc-4282-a3f9-2114b1a7a7a3,,,Cat Gut Chromic Gauge 3.0(3/0) 75cm on 25mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56429
f234abd2-56a3-457e-83b9-afe48856d7ae,,,Cat Gut Chromic Gauge 3.5(0) 75cm on 27mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56430
d3456a61-d091-4f48-912e-85cdd5f74c84,,,Cat Gut Chromic Gauge 4.0(0) 75cm on 30mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56431
f2e26d90-72e1-4a41-8071-dd4bb71ac235,,,Cat Gut Chromic Gauge 5.0(1) 75cm on 48mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56432
6494f510-c57d-42d4-934d-bb0626ecc5a5,,,Cat Gut Chromic Gauge 6.0(2) 75cm on 35mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56433
b397c09e-eb4b-440e-a39a-14e7d1ed080f,,,Cat Gut Chromic Gauge 7.0(3) 75cm on 48mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,DAGU Item:56434
e15dc2d8-7a6e-4e00-9f3f-27493b0eed6c,,,Glove Surgical Latex Sterile Powder Free No. 6.5,,Medical supply,N/A,,,DAGU Item:56435
8b9e67ba-33a0-481c-842e-956e45a3c9c1,,,Glove Surgical Latex Sterile Powder Free No. 7,,Medical supply,N/A,,,DAGU Item:56436
1ee26fe7-bede-4dcd-83df-909f695cbc3e,,,Glove Surgical Latex Sterile Powder Free No. 7.5,,Medical supply,N/A,,,DAGU Item:56437
73ee704a-968e-4a4c-bc30-691c94e7b5c8,,,Glove Surgical Latex Sterile Powder Free No. 8,,Medical supply,N/A,,,DAGU Item:56438
b302fe99-cc85-4eb9-8b4b-94ea03af9d59,,,"Specimen container 4 oz,graduated in ml,sterile,transluecent polypropylene,full turn screw thread,leak resistant seal,individually wrapped",,Medical supply,N/A,,,DAGU Item:56452
ce3b8031-19d9-4ba9-b84e-6725fc383423,,,Ultrasound Paper,,Medical supply,N/A,,,DAGU Item:56489
8de50ee2-7d09-47a0-b37c-fb6370723a1d,,,Cat Gut Chromic Gauge 4.0(0) 150cm on 30mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,DAGU Item:56500
91922524-9f50-4177-9ee1-8b12d88ac523,,,Cannula Intravenous Set External Diameter 1.3mm Length 45mm 16G,,Medical supply,N/A,,,DAGU Item:56505
7d630001-b8e3-4dba-b13c-a695f5634ade,,,Ultrasound Paper 110mm width x 20meter length,,Medical supply,N/A,,,DAGU Item:56526
3628269a-eec7-4600-b7f1-e5d4bd719a1e,,,Filter Paper Qualitative Whatman Grade 1 Diameter 150mm with pore size 11µm,,Medical supply,N/A,,,DAGU Item:56537
79ba95f5-c83c-446c-a6fa-bed37b8289aa,,,Catheter Foley Silconized Latex Three Ways 5 15ml Balloon 10CH,,Medical supply,N/A,,,DAGU Item:56546
cd7c912d-9673-4d3d-9e48-aca0bc6e2945,,,Cannula Intravenous Set external diameter 1.1mm length 32mm 20G,,Medical supply,N/A,,,DAGU Item:56550
34fae268-1ec3-4ffc-8fc1-ea7c28896028,,,Cannula Intravenous Set external diameter 0.9mm length 25mm 22G,,Medical supply,N/A,,,DAGU Item:56551
68862df4-a065-4cbb-bfe5-2c8b74fcbb92,,,Cannula Intravenous Set external diameter 0.7mm length 19mm 24G,,Medical supply,N/A,,,DAGU Item:56552
845356b6-5726-4b39-85be-3d6881330959,,,Cannula Intravenous Set external diameter 1.3mm length 45mm 18G,,Medical supply,N/A,,,DAGU Item:56553
bcaa7059-795a-408f-a32a-ab3940315d12,,,Adhesive Plaster Zinc Oxide 12.5cmx10m,,Medical supply,N/A,,,DAGU Item:56555
69b39e63-3896-41e2-96dc-d184457f3b98,,,Endotracheal Tube sterile CH 3.5 cuffed,,Medical supply,N/A,,,DAGU Item:56556
2a6b15e7-a5ed-4cc8-af41-943645f9a960,,,Endotracheal Tube sterile CH 4 cuffed,,Medical supply,N/A,,,DAGU Item:56557
e7daab52-b00e-4b37-b173-05c22bcd20a0,,,Endotracheal Tube sterile CH 4.5 cuffed,,Medical supply,N/A,,,DAGU Item:56558
9150238a-820d-41c9-8be6-7eff30c85920,,,Endotracheal Tube sterile CH 5 cuffed,,Medical supply,N/A,,,DAGU Item:56559
ee783b50-21a6-4b25-bae7-aa92d2f7d4a5,,,Endotracheal Tube sterile CH 6.5 cuffed,,Medical supply,N/A,,,DAGU Item:56560
e52f0a3c-4821-4e8e-a5ef-7f2e1a9f437c,,,Endotracheal Tube sterile CH 8 cuffed,,Medical supply,N/A,,,DAGU Item:56561
3e5bb1da-eef4-4a27-a748-50f044e3fee7,,,"Scalp Vein Winged Infusion Set with luer adapter 21G, 0.75 inch(19mm) needle, 7 inch(178mm) tubing",,Medical supply,N/A,,,DAGU Item:56562
65b27ff8-e66b-4f7d-89a6-9c8ad57d988f,,,"Syringe (Disposable) (Sterile) 3 Parts, 20ml Luer fitting with 21G Needle",,Medical supply,N/A,,,DAGU Item:56563
c9028c1d-76e5-4bc0-b3f1-02f8c848d48a,,,"Syringe (Disposable) (Sterile) 3 Parts, 3ml Luer fitting with 21G Needle",,Medical supply,N/A,,,DAGU Item:56564
7408a704-24bd-4983-86b4-be57e980f0e5,,,"Syringe (Disposable) (Sterile) 3 Parts, 3ml Luer fitting with 23G Needle",,Medical supply,N/A,,,DAGU Item:56565
8d2a30e0-a4d8-4c5f-b6fb-6c6888061f1d,,,"Syringe (Disposable) (Sterile) 3 Parts, 50ml Luer fitting with 21G Needle",,Medical supply,N/A,,,DAGU Item:56566
99c4351e-ec09-450f-8791-30996d27b8a9,,,"Syringe (Disposable) (Sterile) 3 Parts, 5ml Luer fitting with 23G Needle",,Medical supply,N/A,,,DAGU Item:56567
727e4bf3-2595-4b18-a20b-adf0615b852e,,,"Gauze Swab 10cmx10cm, 8plys sterile",,Medical supply,N/A,,,DAGU Item:56569
fd866ab9-23bf-4e2f-a0ff-3b30439c9606,,,"Colostomy Bag Adhesive Regulator Closed 30mm Opening, adult opec medium",,Medical supply,N/A,,,DAGU Item:56572
fdac96c5-7c42-43ca-8b33-1969e73fe68b,,,Colostomy Bag Adhesive Regulator Closed 30mm Opening pediatric,,Medical supply,N/A,,,DAGU Item:56573
caffc393-7dad-40d6-83dc-86d95e289288,,,Mersilk Braided Black Gauge 3.5(0) 75cm on 32mm 1/2 circle cutting tapper Needle,,Medical supply,N/A,,,DAGU Item:56583
1fcb364a-0417-4cc2-b58f-6c838c7d5275,,,Catheter Suction 14CH,,Medical supply,N/A,,,DAGU Item:56585
c41f5a36-427b-46bf-9933-80e24509705f,,,Catheter Suction 8CH,,Medical supply,N/A,,,DAGU Item:56586
bb1cfe57-801e-4420-802c-08e874b62289,,,Catheter Suction 16CH,,Medical supply,N/A,,,DAGU Item:56587
9c6b30dd-a8c5-44c7-942b-4146123a123f,,,Tissue Paper 10cm x 15cm,,Medical supply,N/A,,,DAGU Item:56638
8f119f4c-783a-41e2-92fe-4405b904b539,,,Tissue Paper for Lense Cleaning,,Medical supply,N/A,,,DAGU Item:56639
236a849a-f929-4f9a-9fc2-616622e9937f,,,Tag For Refrigerator,,Medical supply,N/A,,,DAGU Item:56640
21da33d4-a62b-4192-af3f-f368d7cef504,,,Socket Outlet,,Medical supply,N/A,,,DAGU Item:56642
f5541853-a990-4af3-8706-b226f74e639a,,,"Abbott 2000/COBAS Absorbent Underpad, 60x40 Inches",,Medical supply,N/A,,,DAGU Item:56643
9ab7452b-c8ab-4b88-bcfe-245810396db0,,,Measuring Tape 1m,,Medical supply,N/A,,,DAGU Item:56645
d89ade3f-f844-4b83-a1ba-7bf50a30d9f2,,,Oropharyngeal Air Way,,Medical supply,N/A,,,DAGU Item:56646
fdbb9c0a-671c-4bb8-952a-7566536376d4,,,Oxygen Nasal Catheter (Prongs) Pediatric,,Medical supply,N/A,,,DAGU Item:56647
d09ba411-2175-4bd9-9984-68bf588f5cae,,,Lumbar Puncture Needle,,Medical supply,N/A,,,DAGU Item:56648
d66bbe44-d49e-4355-a7b4-2fde3538e162,,,Adult Cardio Pulmonary Resuscitation Defibrillation Manikin,,Medical supply,N/A,,,DAGU Item:56651
f276c584-d456-45f9-8ad2-63c7826cb574,,,Female Uretheral/Suprapubic Catheterization Trainer,,Medical supply,N/A,,,DAGU Item:56652
7f6b4983-58ad-4170-95bc-c2e8869d4313,,,Microbiology Bile Esculin Agar,,Medical supply,N/A,,,DAGU Item:56653
535b82bb-22e7-425e-b294-9d82eb957ccb,,,Membrane Filtration Unit,,Medical supply,N/A,,,DAGU Item:56654
4bffebc9-fbc4-4c55-b407-c8b6a2b009c5,,,Umblical Cord Tie 6mm x 24.5m,,Medical supply,N/A,,,DAGU Item:56655
351d0307-e367-4e36-be83-741f16e62a52,,,Disposable Pressure measure,,Medical supply,N/A,,,DAGU Item:56656
41e76a18-ef0a-4fde-9d2d-668cabe7dd00,,,"Booklet Exercise and Manual,CBNC Amharic Exercise and Manual,CBNC Amharic",,Medical supply,N/A,,,DAGU Item:56659
cbdf21a6-aad9-456e-85b9-b2591d0c28d7,,,Sterican single use dental needle G25,,Medical supply,N/A,,,DAGU Item:56660
eda09420-d695-4e64-afc1-81e38ee76b10,,,Sterican dental hypodermic needle G27,,Medical supply,N/A,,,DAGU Item:56661
2494f4a0-f59c-418f-9609-a90ca1534537,,,"Goggle Safety HO;Yga Laser,27750095",,Medical supply,N/A,,,DAGU Item:56662
237fe5db-a70a-41c5-93a8-051cc81a7a4a,,,Insertion Accessories Kit for Implanol 25 Insertion/removal Procedure kit for 25 implanons,,Medical supply,N/A,,,DAGU Item:56664
7e67dbaf-8ed1-480d-a52f-a1524dcc8e12,,,Autoclave Indicator Tape 1.9cm x 50m,,Medical supply,N/A,,,DAGU Item:56666
0ae2e104-4725-4a67-96ce-5347804d388f,,,Pipette Class A 5ml,,Medical supply,N/A,,,DAGU Item:56667
8b29c3ca-0d82-4902-9af0-010df92d9a4c,,,Pipette Class A 10ml,,Medical supply,N/A,,,DAGU Item:56668
d684e86c-6874-43d4-89dc-8df9538e2577,,,IV Training Arm Infant,,Medical supply,N/A,,,DAGU Item:56669
5111c78e-633a-412c-bb1a-4723654ea162,,,PIMA CD4 Cartridge,,Medical supply,N/A,,,DAGU Item:56684
940f6a94-3d36-4bae-a647-eedd13f0275f,,,Blood Lancet,,Medical supply,N/A,,,DAGU Item:56784
6bcff6d8-db05-4c39-85d5-f7a87749efb9,,,Clinical Chemistry Lactate Dehydrogenase (LDH),,Medical supply,N/A,,,DAGU Item:56785
693f17bc-9b9f-4a66-8f33-b61caa260737,,,"FACSCalibur Falcon Tubel, 5ml",,Medical supply,N/A,,,DAGU Item:56793
a4b6e421-7a73-4a75-a779-8eb04216b961,,,Catheter Umblical,,Medical supply,N/A,,,DAGU Item:56794
38f75cfc-c09a-45c1-8227-246ae4d135fb,,,Paster Pipette Sterile 3.5 ml Capacity,,Medical supply,N/A,,,DAGU Item:56797
a4042f00-7bd8-4b62-bf21-9d85df7ab6cf,,,"Abbott 2000/COBAS Absorbent Underpad, 17x24 Inches",,Medical supply,N/A,,,DAGU Item:56798
9e821499-f824-4798-b362-ab5e66c32d23,,,"Abbott 2000/COBAS Shoe Cover, Disposable",,Medical supply,N/A,,,DAGU Item:56799
d63ee1dc-dc4e-4060-8c5c-918b35746199,,,"Abbott 2000/COBAS Aerosol Resistant Pipette Tips, 1000ul",,Medical supply,N/A,,,DAGU Item:56800
09363f2a-ed66-4def-b510-6f250eda931e,,,"Abbott 2000/COBAS Aerosol Resistant Pipette Tips, 200ul",,Medical supply,N/A,,,DAGU Item:56801
da7d10f2-b72c-4a8a-ab18-8f2a9633cdb1,,,"Abbott 2000/COBAS Falcon Tube, 50ml",,Medical supply,N/A,,,DAGU Item:56802
7edca61a-e287-45ea-bab0-932f0417392c,,,Vacutainer Needle Multiple Blood Sampling,,Medical supply,N/A,,,DAGU Item:56803
4ce4351a-4f42-4eff-aa95-14c64fdd76ed,,,"Test Tube, Polypropylene",,Medical supply,N/A,,,DAGU Item:56804
4981d66f-a002-417a-adc7-71874a3bd5e1,,,"Microtainer Tube, k2EDTA 250 500 ul",,Medical supply,N/A,,,DAGU Item:56882
b5d465cd-93cf-4d30-b830-a37443de6abc,,,FACSCount Thermal Paper,,Medical supply,N/A,,,DAGU Item:56908
682a2876-4040-4960-879d-25467af0c3b4,,,Dental Needle 27G,,Medical supply,N/A,,,DAGU Item:56950
02a8ac13-5add-41cb-9bd5-fcf8ef1c7705,,,Bandage Elastic 8cm x 4m,,Medical supply,N/A,,,DAGU Item:56959
14a857b8-76e5-4cf2-baeb-914ab30f1f6a,,,Talc Dusting Powder,,Medical supply,N/A,,,DAGU Item:56969
22e59305-727c-421b-9153-200d358d1b66,,,Hemocytometer Improved Neubauer,,Medical supply,N/A,,,DAGU Item:56970
0e9b01d7-f8e5-474b-98c6-95640ed69a9b,,,Cotton Elastic Bandage 8cm x 5m,,Medical supply,N/A,,,DAGU Item:56971
29f86aea-f5cc-40ce-ac1c-a4ced5eb8cb9,,,Sharps Container 5L,,Medical supply,N/A,,,DAGU Item:56973
92d0133f-d2d3-4a80-89e8-2450b9f2eb80,,,Vacutatiner Needle Holder,,Medical supply,N/A,,,DAGU Item:56974
7f18670f-c68a-49e4-b8ad-49ea2b71085a,,,"Abbott 2000/COBAS Pipette Transfer Sterile, 5.8ml",,Medical supply,N/A,,,DAGU Item:56975
1bbf7bf4-37ac-4ad2-b12b-0b52dde37734,,,Plaster Of Paris (P.O.P) 7cm x 3m,,Medical supply,N/A,,,DAGU Item:56976
4d2caa73-bf55-4d9f-a401-d58227685507,,,Adhesive Plaster Zinc Oxide 7.5cm x 10m,,Medical supply,N/A,,,DAGU Item:56977
3c409eb9-969b-4ae4-8cc5-61d68d8cb5ef,,,Adhesive Plaster Zinc oxide (19x72mm + 25x72mm) (12 + 8) pices,,Medical supply,N/A,,,DAGU Item:56978
685f8963-38ff-4057-b865-f3605a62f559,,,Gauze Absorbent Cotton 8cm x 4m,,Medical supply,N/A,,,DAGU Item:56979
